artist_id,name_primary,birth_name,stage_name,aliases,wikidata_qid,musicbrainz_mbid,isni,viaf_id,wikipedia_url,birth_year,birth_city,birth_county,birth_state,birth_state_abbr,birth_country,death_date,death_year,death_place_raw,citizenship,occupations,genres_raw,genres_normalized,country_relevance_score,instruments,member_of,record_labels,awards,official_website,birth_decade,us_macro_region,is_deceased,age_or_age_at_death,is_us_born,is_solo_person,is_country_core,is_country_broad,flag_restricted_sample,flag_expanded_sample,sample_membership,inclusion_reason,exclusion_reason,source_primary,source_secondary,source_seed,evidence_urls,source_count,birth_date_confidence,birth_place_confidence,genre_confidence,manual_review_needed,notes,name_key,in_songfile,in_country_restricted,in_country_master,in_adjacent_seed_pool,source_membership_count,artist_name_songfile_example,adjacent_genre_bucket,adjacent_source_group,core_union_flag,birth_admin_labels,wikipedia_categories,wp_birth_place_raw,wp_birth_year,wp_birth_date,birth_date,birth_place_raw,birth_country_raw
artist_000011,Tom T. Hall,Thomas Hall,,Thomas Hall,Q320824,8d8e3514-06fc-4801-bd4b-8c6ccae223b3,0000000120272810,64191861,https://en.wikipedia.org/wiki/Tom_T._Hall,1936.0,Olive Hill,Carter County,Kentucky,KY,United States,2021-08-20,2021.0,Franklin,United States,singer-songwriter|songwriter|singer|writer|film director|musician|composer,country music|bluegrass music|folk music,country|bluegrass,1.0,voice|guitar|banjo|mandolin|piano,,Mercury Records|RCA Records|Columbia Records,,,1930.0,Appalachia,1.0,85.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Kentucky,https://www.wikidata.org/wiki/Q320824|https://en.wikipedia.org/wiki/Tom_T._Hall|https://musicbrainz.org/artist/8d8e3514-06fc-4801-bd4b-8c6ccae223b3,3.0,high,high,high,0.0,,tom t hall,1,1,1,0,3,Tom T. Hall,,,1,,,,,,,,
artist_000012,Maggie Antone,Margaret Antone Scott,Maggie Antone,,Q137171060,94557b3a-fd4f-4ea7-b1f0-f2575ab51755,,,https://en.wikipedia.org/wiki/Maggie_Antone,2002.0,Richmond,,Virginia,VA,United States,,,,,singer-songwriter|singer,Country|Americana|alternative country,country|americana,1.0,,,,,,2000.0,South,0.0,23.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q137171060|https://en.wikipedia.org/wiki/Maggie_Antone|https://musicbrainz.org/artist/94557b3a-fd4f-4ea7-b1f0-f2575ab51755,3.0,high,high,high,0.0,,maggie antone,1,1,1,0,3,Maggie Antone,,,1,,,,,,,,
artist_000013,Roy Drusky,Roy Frank Drusky,,"Roy Frank Drusky, Jr.",Q615896,56d7c456-3ffb-4384-89bf-b0024c2d9d55,0000000114891957,27257238,https://en.wikipedia.org/wiki/Roy_Drusky,1930.0,Atlanta,,Georgia,GA,United States,2004-09-23,2004.0,Nashville,United States,actor|musician|songwriter|country singer,country music,country,1.0,voice,,Starday Records,,,1930.0,South,1.0,74.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q615896|https://en.wikipedia.org/wiki/Roy_Drusky|https://musicbrainz.org/artist/56d7c456-3ffb-4384-89bf-b0024c2d9d55,3.0,high,high,high,0.0,,roy drusky,1,1,1,0,3,Roy Drusky,,,1,,,,,,,,
artist_000014,Jameson Rodgers,,,,Q62057326,61fd79c8-4024-43e8-81f6-76e36a167746,,,https://en.wikipedia.org/wiki/Jameson_Rodgers,1987.0,Batesville,,Mississippi,MS,United States,,,,,singer,country music|Country,country,1.0,,,,,,1980.0,South,0.0,38.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q62057326|https://en.wikipedia.org/wiki/Jameson_Rodgers|https://musicbrainz.org/artist/61fd79c8-4024-43e8-81f6-76e36a167746,3.0,high,high,high,0.0,,jameson rodgers,1,1,1,0,3,Jameson Rodgers,,,1,,,,,,,,
artist_000015,Reba McEntire,Reba Nell McEntire,Reba,"Reba Mc Entire|Reba Nell McEntire|""The Queen of Country""|Reba",Q229430,3ec17e85-9284-4f4c-8831-4e56c2354cdb,0000000114462319,64192617,https://en.wikipedia.org/wiki/Reba_McEntire,1955.0,McAlester,Pittsburg County,Oklahoma,OK,United States,,,,United States,country singer|actor|voice actor|recording artist|singer,country music|gospel music|folk music,country,1.0,voice,,Mercury Records|MCA Nashville|Nash Icon Records|Big Machine Records,Theatre World Award|star on Hollywood Walk of Fame|American Music Award for Favorite Country Female Artist|Country Music Association Award for International Achievement|Country Music Association Award for Female Vocalist of the Year|Blockbuster,http://www.reba.com/,1950.0,South,0.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Oklahoma,https://www.wikidata.org/wiki/Q229430|https://en.wikipedia.org/wiki/Reba_McEntire|https://musicbrainz.org/artist/3ec17e85-9284-4f4c-8831-4e56c2354cdb,3.0,high,high,high,0.0,,reba mcentire,1,1,1,0,3,Reba McEntire,,,1,,,,,,,,
artist_000016,Hailey Whitters,Hailey Faith Whitters,Hailey Whitters,Hailey Faith Whitters,Q30596205,684875cb-f334-4979-8043-ee8ec91000b9,0000000475869333,,https://en.wikipedia.org/wiki/Hailey_Whitters,1989.0,Shueyville,Johnson County,Iowa,IA,United States,,,,United States,singer,Country,country,1.0,voice,,,,https://haileywhitters.com/,1980.0,Midwest,0.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q30596205|https://en.wikipedia.org/wiki/Hailey_Whitters|https://musicbrainz.org/artist/684875cb-f334-4979-8043-ee8ec91000b9,3.0,high,high,high,0.0,,hailey whitters,1,1,1,0,3,Hailey Whitters,,,1,,,,,,,,
artist_000017,Paul Overstreet,Paul Lester Overstreet,,Paul Lester Overstreet,Q320249,994e77fe-2d68-4a98-b89b-a537437a84cc,0000000032323462,2671714,https://en.wikipedia.org/wiki/Paul_Overstreet,1955.0,Newton,Newton County,Mississippi,MS,United States,,,,United States,songwriter|country singer,country music,country,1.0,,,RCA Records Nashville,,http://www.pauloverstreet.com,1950.0,South,0.0,71.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q320249|https://en.wikipedia.org/wiki/Paul_Overstreet|https://musicbrainz.org/artist/994e77fe-2d68-4a98-b89b-a537437a84cc,3.0,high,high,high,0.0,,paul overstreet,1,1,1,0,3,Paul Overstreet,,,1,,,,,,,,
artist_000018,Dennis Robbins,Dennis Anthony Robbins,Dennis Robbins,Dennis Anthony Robbins,Q5258906,483c051a-74e3-46aa-81bd-6dd5db9585d9,,,https://en.wikipedia.org/wiki/Dennis_Robbins,1949.0,Hazelwood,,North Carolina,NC,United States,,,,United States,singer-songwriter,country music|Country|Rock,country,1.0,guitar,,Giant Records|MCA Records,,,1940.0,South,0.0,76.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q5258906|https://en.wikipedia.org/wiki/Dennis_Robbins|https://musicbrainz.org/artist/483c051a-74e3-46aa-81bd-6dd5db9585d9,3.0,high,high,high,0.0,,dennis robbins,1,1,1,0,3,Dennis Robbins,,,1,,,,,,,,
artist_000019,Scotty McCreery,,,,Q255969,2294c553-58e4-425b-8bab-bee01f2d477a,0000000356366303,186937019,https://en.wikipedia.org/wiki/Scotty_McCreery,1993.0,Garner,Wake County,North Carolina,NC,United States,,,,United States,country singer|songwriter|singer|composer,country music,country,1.0,guitar|voice,,19 Recordings|Interscope Records,,http://www.scottymccreery.com,1990.0,South,0.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q255969|https://en.wikipedia.org/wiki/Scotty_McCreery|https://musicbrainz.org/artist/2294c553-58e4-425b-8bab-bee01f2d477a,3.0,high,high,high,0.0,,scotty mccreery,1,1,1,0,3,Scotty McCreery,,,1,,,,,,,,
artist_000020,John Conlee,John Wayne Conlee,John Conlee,John Wayne Conlee,Q2112038,0d1cc5a8-8d4e-47e1-95b6-07744492a944,0000000055144686,51874803,https://en.wikipedia.org/wiki/John_Conlee,1946.0,Versailles,,Kentucky,KY,United States,,,,United States,guitarist|singer-songwriter|singer,country music|Country,country,1.0,guitar|voice,,ABC Records|16th Avenue Records|Columbia Records,,http://www.johnconlee.com/,1940.0,Appalachia,0.0,79.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Kentucky,https://www.wikidata.org/wiki/Q2112038|https://en.wikipedia.org/wiki/John_Conlee|https://musicbrainz.org/artist/0d1cc5a8-8d4e-47e1-95b6-07744492a944,3.0,high,high,high,0.0,,john conlee,1,1,1,0,3,John Conlee,,,1,,,,,,,,
artist_000021,Guy Clark,Guy Charles Clark,Guy Clark,,Q1386899,e885f72e-4617-46de-9454-5485061f29b3,0000000114700620,29717590,https://en.wikipedia.org/wiki/Guy_Clark,1941.0,Monahans,Ward County,Texas,TX,United States,2016-05-17,2016.0,Nashville,United States,musician|singer|singer-songwriter|musical instrument maker,country music|Americana,country|americana,1.0,guitar|voice,,RCA Records|Warner Music Group,Americana Lifetime Achievement Award for Songwriting,http://guyclark.com/,1940.0,South,1.0,74.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q1386899|https://en.wikipedia.org/wiki/Guy_Clark|https://musicbrainz.org/artist/e885f72e-4617-46de-9454-5485061f29b3,3.0,high,high,high,0.0,,guy clark,1,1,1,0,3,Guy Clark,,,1,,,,,,,,
artist_000022,Randy Travis,Randy Bruce Traywick,Randy Travis,,Q467519,09b697e3-a849-4670-ae49-e0b821a6271a,0000000368590951,25402151,https://en.wikipedia.org/wiki/Randy_Travis,1959.0,Marshville,Union County,North Carolina,NC,United States,,,,United States,musician|country singer|songwriter|actor|singer-songwriter|television actor|film actor,country music|neotraditional country|gospel music,country,1.0,guitar|voice,,Curb Records|DreamWorks Records|Warner Bros. Records|Word|Warner Records,American Music Award for Favorite Country Album|Favorite Country Male Artist|Favorite Country Single|Grammy Award for Best Male Country Vocal Performance|People's Choice Award for Favorite Country Artist|Grammy Award for Best Country Collaborat,http://www.randy-travis.com/,1950.0,South,0.0,66.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q467519|https://en.wikipedia.org/wiki/Randy_Travis|https://musicbrainz.org/artist/09b697e3-a849-4670-ae49-e0b821a6271a,3.0,high,high,high,0.0,,randy travis,1,1,1,0,3,Randy Travis,,,1,,,,,,,,
artist_000023,Bailey Zimmerman,Bailey Lynn Zimmerman,Bailey Zimmerman,,Q112581616,20543896-ec2c-48c4-b6b2-507c6cbe9918,,4167984250933550541,https://en.wikipedia.org/wiki/Bailey_Zimmerman,2000.0,Louisville,Clay County,Illinois,IL,United States,,,,United States,singer,Country|country rock|Southern rock,country,1.0,,,,,https://www.baileyzimmermanmusic.com/,2000.0,Midwest,0.0,26.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q112581616|https://en.wikipedia.org/wiki/Bailey_Zimmerman|https://musicbrainz.org/artist/20543896-ec2c-48c4-b6b2-507c6cbe9918,3.0,high,high,high,0.0,,bailey zimmerman,1,1,1,0,3,Bailey Zimmerman,,,1,,,,,,,,
artist_000024,Riley Green,,,,Q57418818,d8c85c0e-ad88-47a7-a1df-b70608c2f52f,,,https://en.wikipedia.org/wiki/Riley_Green,1988.0,Jacksonville,,Alabama,AL,United States,,,,,singer-songwriter|country singer,country music,country,1.0,,,Big Machine Records|Nashville Harbor Records & Entertainment,,https://www.rileygreenmusic.com/,1980.0,South,0.0,37.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q57418818|https://en.wikipedia.org/wiki/Riley_Green|https://musicbrainz.org/artist/d8c85c0e-ad88-47a7-a1df-b70608c2f52f,3.0,high,high,high,0.0,,riley green,1,1,1,0,3,Riley Green,,,1,,,,,,,,
artist_000025,Luke Combs,Luke Albert Combs,,Luke Albert Combs,Q23884740,c20ee61f-071f-4e65-9c81-45ee931a54ce,0000000463219149,47150030671610961807,https://en.wikipedia.org/wiki/Luke_Combs,1990.0,Huntersville,Mecklenburg County,North Carolina,NC,United States,,,,United States,country singer|singer-songwriter,country music,country,1.0,voice,,Columbia Records,Country Music Association Award for International Achievement,http://www.lukecombs.com,1990.0,South,0.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q23884740|https://en.wikipedia.org/wiki/Luke_Combs|https://musicbrainz.org/artist/c20ee61f-071f-4e65-9c81-45ee931a54ce,3.0,high,high,high,0.0,,luke combs,1,1,1,0,3,Luke Combs,,,1,,,,,,,,
artist_000026,Carrie Rodriguez,Carrie Luz Rodriguez,Carrie Rodriguez,Carrie Luz Rodriguez,Q438254,8b71f82a-fad7-4bd3-86b9-d2cf6961c12b,0000000106546029,61842636,https://en.wikipedia.org/wiki/Carrie_Rodriguez,1978.0,Austin,,Texas,TX,United States,,,,United States,singer|singer-songwriter|composer|fiddler,country music|Country,country,1.0,fiddle|voice,,Ninth Street Opus,,http://www.carrierodriguez.com,1970.0,South,0.0,47.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters|Category:Country musicians from Texas,https://www.wikidata.org/wiki/Q438254|https://en.wikipedia.org/wiki/Carrie_Rodriguez|https://musicbrainz.org/artist/8b71f82a-fad7-4bd3-86b9-d2cf6961c12b,3.0,high,high,high,0.0,,carrie rodriguez,1,1,1,0,3,Carrie Rodriguez,,,1,,,,,,,,
artist_000027,Bob Dylan,Robert Allen Zimmerman,Bob Dylan,Bob Landy|Robert Milkwood Thomas|Tedham Porterhouse|Robert Zimmerman|Blind Boy Grunt|Jack Frost|Elston Gunn|Lucky Wilbury|Boo Wilbury|Sergei Petrov|Robert Dylan|Dylan|Robert Dylan né Robert Allen Zimmerman|Robert Dylan (born Robert Allen Zimmer,Q392,72c536dc-7137-4477-a521-567eeb840fa8,0000000121479733,111894442,https://en.wikipedia.org/wiki/Bob_Dylan,1941.0,Duluth,St. Louis County,Minnesota,MN,United States,,,,United States,songwriter|film actor|poet|guitarist|autobiographer|painter|record producer|film director|lyricist|composer|screenwriter|disc jockey|actor|singer|radio personality|designer|writer|musician,rock music|blues|country music|American folk music|folk-pop|country rock|folk rock|Christian rock|gospel music|Americana|jazz,country|americana,1.0,guitar|piano|voice,"Academy of Arts, Berlin|American Academy of Arts and Sciences|American Academy of Arts and Letters|Traveling Wilburys",Columbia Records|Asylum Records,National Medal of Arts|Presidential Medal of Freedom|Grammy Lifetime Achievement Award|Princess of Asturias Award for the Arts|Rock and Roll Hall of Fame|Knight of the Legion of Honour|Academy Award for Best Original Song|Nobel Prize in Literat,https://www.bobdylan.com/,1940.0,Midwest,0.0,84.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q392|https://en.wikipedia.org/wiki/Bob_Dylan|https://musicbrainz.org/artist/72c536dc-7137-4477-a521-567eeb840fa8,3.0,high,high,high,0.0,,bob dylan,1,1,1,0,3,Bob Dylan,,,1,,,,,,,,
artist_000028,Bradley Walker,,,,Q27859997,1ba9beca-2d71-409d-90a9-6ec1b3eb17e1,,80204877,https://en.wikipedia.org/wiki/Bradley_Walker_(singer),1978.0,Athens,Limestone County,Alabama,AL,United States,,,,,singer,country music|Country|| Bluegrass,country|bluegrass,1.0,voice,,,,,,South,0.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,restricted,US-born core country singer with reliable birth metadata,,Wikidata,,Category:American country singer-songwriters,https://www.wikidata.org/wiki/Q27859997|https://en.wikipedia.org/wiki/Bradley_Walker_(singer)|https://musicbrainz.org/artist/1ba9beca-2d71-409d-90a9-6ec1b3eb17e1,3.0,high,high,high,0.0,birth data enriched from MusicBrainz,bradley walker,1,1,1,0,3,Bradley Walker,,,1,,,,,,,,
